   37.56 C
      frequency    real         imag
      258.03    -0.0010054    -0.0021955
      258.04    -0.0007396    -0.0020674
      258.05    -0.0009466    -0.0022541
      258.06    -0.0010484    -0.0020404
      258.07    -0.0008670    -0.0021652
      258.09    -0.0009250    -0.0021012
      258.10    -0.0010435    -0.0021074
      258.11    -0.0009936    -0.0020991
      258.12    -0.0009598    -0.0020351
      258.13    -0.0009742    -0.0022347
      258.14    -0.0009493    -0.0018146
      258.15    -0.0010926    -0.0020349
      258.16    -0.0008904    -0.0021760
      258.17    -0.0009897    -0.0019968
      258.18    -0.0011289    -0.0020359
      258.20    -0.0012104    -0.0021289
      258.21    -0.0009515    -0.0020268
      258.22    -0.0009691    -0.0022068
      258.23    -0.0009311    -0.0021209
      258.24    -0.0011248    -0.0019657
      258.25    -0.0009095    -0.0019280
      258.26    -0.0010097    -0.0019934
      258.27    -0.0009078    -0.0020612
      258.28    -0.0010021    -0.0021404
      258.29    -0.0011409    -0.0020763
      258.31    -0.0008957    -0.0020105
      258.32    -0.0010346    -0.0019824
      258.33    -0.0008163    -0.0020875
      258.34    -0.0009570    -0.0019831
      258.35    -0.0009578    -0.0021530
      258.36    -0.0011145    -0.0019602
      258.37    -0.0010570    -0.0021885
      258.38    -0.0009524    -0.0021883
      258.39    -0.0011077    -0.0020716
      258.40    -0.0008909    -0.0022684
      258.42    -0.0010665    -0.0020346
      258.43    -0.0010937    -0.0020971
      258.44    -0.0009377    -0.0020752
      258.45    -0.0009977    -0.0020665
      258.46    -0.0011971    -0.0018949
      258.47    -0.0009433    -0.0020475
      258.48    -0.0011042    -0.0019773
      258.49    -0.0010828    -0.0019757
      258.50    -0.0012585    -0.0018341
      258.51    -0.0011171    -0.0021843
      258.53    -0.0011815    -0.0021530
      258.54    -0.0010972    -0.0019800
      258.55    -0.0008499    -0.0019537
      258.56    -0.0009990    -0.0021585
      258.57    -0.0012493    -0.0018486
      258.58    -0.0009938    -0.0020271
      258.59    -0.0008607    -0.0020117
      258.60    -0.0010012    -0.0018268
      258.61    -0.0009806    -0.0020271
      258.62    -0.0010181    -0.0019626
      258.64    -0.0011695    -0.0021056
      258.65    -0.0010215    -0.0019734
      258.66    -0.0010105    -0.0019380
      258.67    -0.0010493    -0.0019884
      258.68    -0.0010953    -0.0019929
      258.69    -0.0011307    -0.0018677
      258.70    -0.0009824    -0.0019333
      258.71    -0.0011390    -0.0020349
      258.72    -0.0009927    -0.0020667
      258.73    -0.0011527    -0.0019979
      258.75    -0.0010213    -0.0020518
      258.76    -0.0010285    -0.0019029
      258.77    -0.0010809    -0.0020195
      258.78    -0.0008096    -0.0019015
      258.79    -0.0009799    -0.0018387
      258.80    -0.0010801    -0.0019362
      258.81    -0.0011259    -0.0017916
      258.82    -0.0009912    -0.0018805
      258.83    -0.0010066    -0.0018936
      258.84    -0.0011583    -0.0020080
      258.86    -0.0010780    -0.0019362
      258.87    -0.0009078    -0.0018793
      258.88    -0.0009959    -0.0020760
      258.89    -0.0010345    -0.0020243
      258.90    -0.0009992    -0.0019303
      258.91    -0.0009333    -0.0019118
      258.92    -0.0009654    -0.0020052
      258.93    -0.0011104    -0.0017576
      258.94    -0.0010178    -0.0018705
      258.95    -0.0009968    -0.0021032
      258.97    -0.0010620    -0.0018486
      258.98    -0.0010290    -0.0019160
      258.99    -0.0007956    -0.0020080
      259.00    -0.0010106    -0.0018766
      259.01    -0.0009916    -0.0019217
      259.02    -0.0008025    -0.0019648
      259.03    -0.0007952    -0.0017851
      259.04    -0.0009063    -0.0020529
      259.05    -0.0010055    -0.0021228
      259.06    -0.0008791    -0.0019446
      259.08    -0.0010075    -0.0018393
      259.09    -0.0008497    -0.0018762
      259.10    -0.0009685    -0.0020372
      259.11    -0.0008567    -0.0023084
      259.12    -0.0009352    -0.0018939
      259.13    -0.0009398    -0.0018780
      259.14    -0.0010169    -0.0019702
      259.15    -0.0009992    -0.0019391
      259.16    -0.0010651    -0.0019446
      259.17    -0.0010245    -0.0021004
      259.19    -0.0012111    -0.0019305
      259.20    -0.0010245    -0.0020135
      259.21    -0.0011058    -0.0017528
      259.22    -0.0009226    -0.0018945
      259.23    -0.0008837    -0.0019491
      259.24    -0.0011180    -0.0020685
      259.25    -0.0008493    -0.0018888
      259.26    -0.0009996    -0.0019569
      259.27    -0.0010877    -0.0018246
      259.28    -0.0011582    -0.0019246
      259.30    -0.0008887    -0.0020333
      259.31    -0.0010640    -0.0019561
      259.32    -0.0010181    -0.0018821
      259.33    -0.0011818    -0.0019773
      259.34    -0.0010617    -0.0020797
      259.35    -0.0009303    -0.0019334
      259.36    -0.0009403    -0.0019561
      259.37    -0.0009867    -0.0018903
      259.38    -0.0010127    -0.0019742
      259.39    -0.0009502    -0.0019907
      259.41    -0.0011585    -0.0019073
      259.42    -0.0009025    -0.0018789
      259.43    -0.0009818    -0.0017204
      259.44    -0.0010315    -0.0021920
      259.45    -0.0010688    -0.0018836
      259.46    -0.0009545    -0.0019371
      259.47    -0.0009275    -0.0017778
      259.48    -0.0009198    -0.0021073
      259.49    -0.0010868    -0.0019004
      259.50    -0.0009312    -0.0019344
      259.52    -0.0010728    -0.0018357
      259.53    -0.0011918    -0.0019235
      259.54    -0.0011347    -0.0019541
      259.55    -0.0009260    -0.0019041
      259.56    -0.0011130    -0.0020051
      259.57    -0.0010938    -0.0018280
      259.58    -0.0011075    -0.0019252
      259.59    -0.0008723    -0.0019067
      259.60    -0.0008540    -0.0018570
      259.61    -0.0011016    -0.0020789
      259.63    -0.0008162    -0.0020076
      259.64    -0.0010517    -0.0019380
      259.65    -0.0009068    -0.0020289
      259.66    -0.0007265    -0.0021437
      259.67    -0.0010481    -0.0018930
      259.68    -0.0009190    -0.0018353
      259.69    -0.0010351    -0.0018269
      259.70    -0.0009651    -0.0019909
      259.71    -0.0010160    -0.0020327
      259.72    -0.0010222    -0.0018584
      259.74    -0.0007136    -0.0019255
      259.75    -0.0010386    -0.0019612
      259.76    -0.0009721    -0.0019219
      259.77    -0.0012324    -0.0019485
      259.78    -0.0008302    -0.0018929
      259.79    -0.0009384    -0.0018865
      259.80    -0.0009836    -0.0020074
      259.81    -0.0010360    -0.0019921
      259.82    -0.0009401    -0.0018950
      259.83    -0.0010455    -0.0018265
      259.85    -0.0009016    -0.0019923
      259.86    -0.0008077    -0.0021150
      259.87    -0.0011363    -0.0019132
      259.88    -0.0007659    -0.0020662
      259.89    -0.0009558    -0.0021019
      259.90    -0.0009968    -0.0021299
      259.91    -0.0008915    -0.0020394
      259.92    -0.0009925    -0.0018516
      259.93    -0.0008731    -0.0018548
      259.94    -0.0008112    -0.0018979
      259.96    -0.0010183    -0.0019650
      259.97    -0.0010244    -0.0018709
      259.98    -0.0011120    -0.0020226
      259.99    -0.0010029    -0.0020188
      260.00    -0.0010003    -0.0019401
      260.01    -0.0010588    -0.0019097
      260.02    -0.0010277    -0.0019630
      260.03    -0.0008235    -0.0019178
      260.04    -0.0009200    -0.0019617
      260.05    -0.0009690    -0.0019477
      260.07    -0.0011360    -0.0019535
      260.08    -0.0010639    -0.0018387
      260.09    -0.0008883    -0.0021165
      260.10    -0.0009735    -0.0021439
      260.11    -0.0009375    -0.0019396
      260.12    -0.0009126    -0.0020643
      260.13    -0.0008751    -0.0020173
      260.14    -0.0008726    -0.0019981
      260.15    -0.0008915    -0.0020139
      260.16    -0.0009238    -0.0018831
      260.18    -0.0007416    -0.0020551
      260.19    -0.0009496    -0.0020473
      260.20    -0.0011144    -0.0018952
      260.21    -0.0010127    -0.0020612
      260.22    -0.0009326    -0.0019306
      260.23    -0.0010323    -0.0020443
      260.24    -0.0009083    -0.0019026
      260.25    -0.0009805    -0.0019056
      260.26    -0.0009626    -0.0018895
      260.27    -0.0011520    -0.0019078
      260.29    -0.0008923    -0.0019605
      260.30    -0.0012552    -0.0019599
      260.31    -0.0008682    -0.0018212
      260.32    -0.0008811    -0.0018529
      260.33    -0.0008458    -0.0020225
      260.34    -0.0009156    -0.0019768
      260.35    -0.0008960    -0.0021586
      260.36    -0.0009133    -0.0021084
      260.37    -0.0010058    -0.0019786
      260.38    -0.0009446    -0.0019453
      260.40    -0.0010284    -0.0019606
      260.41    -0.0008025    -0.0020399
      260.42    -0.0008658    -0.0020576
      260.43    -0.0010639    -0.0019694
      260.44    -0.0009644    -0.0020336
      260.45    -0.0010969    -0.0021728
      260.46    -0.0008282    -0.0019135
      260.47    -0.0010659    -0.0019280
      260.48    -0.0011533    -0.0021434
      260.49    -0.0009390    -0.0019620
      260.51    -0.0009048    -0.0020594
      260.52    -0.0008703    -0.0019196
      260.53    -0.0010300    -0.0019787
      260.54    -0.0009909    -0.0019538
      260.55    -0.0010930    -0.0019070
      260.56    -0.0011651    -0.0021245
      260.57    -0.0011284    -0.0021666
      260.58    -0.0010781    -0.0019656
      260.59    -0.0010155    -0.0020499
      260.60    -0.0010246    -0.0021524
      260.62    -0.0007830    -0.0020122
      260.63    -0.0009563    -0.0021968
      260.64    -0.0009337    -0.0020135
      260.65    -0.0008580    -0.0022064
      260.66    -0.0008628    -0.0018180
      260.67    -0.0010467    -0.0018776
      260.68    -0.0010128    -0.0019414
      260.69    -0.0010187    -0.0019532
      260.70    -0.0010458    -0.0020189
      260.71    -0.0007673    -0.0019257
      260.73    -0.0010785    -0.0020431
      260.74    -0.0010496    -0.0020059
      260.75    -0.0010946    -0.0020727
      260.76    -0.0010028    -0.0020235
      260.77    -0.0008727    -0.0021527
      260.78    -0.0011216    -0.0020046
      260.79    -0.0008875    -0.0019853
      260.80    -0.0010491    -0.0019585
      260.81    -0.0009865    -0.0021478
      260.82    -0.0010571    -0.0021198
      260.84    -0.0008403    -0.0022593
      260.85    -0.0011279    -0.0020502
      260.86    -0.0010744    -0.0020711
      260.87    -0.0011326    -0.0020701
      260.88    -0.0011699    -0.0020417
      260.89    -0.0009639    -0.0018886
      260.90    -0.0010905    -0.0019682
      260.91    -0.0011537    -0.0020324
      260.92    -0.0011836    -0.0018515
      260.93    -0.0010798    -0.0019838
      260.95    -0.0011806    -0.0020234
      260.96    -0.0010002    -0.0018922
      260.97    -0.0010050    -0.0020489
      260.98    -0.0010602    -0.0020182
      260.99    -0.0009791    -0.0019672
      261.00    -0.0009998    -0.0019860
      261.01    -0.0009931    -0.0020436
      261.02    -0.0010619    -0.0020898
      261.03    -0.0010606    -0.0018144
      261.04    -0.0010665    -0.0019577
      261.06    -0.0011459    -0.0018805
      261.07    -0.0011543    -0.0018756
      261.08    -0.0012817    -0.0020475
      261.09    -0.0012999    -0.0019968
      261.10    -0.0010265    -0.0018900
      261.11    -0.0010194    -0.0019592
      261.12    -0.0010629    -0.0018600
      261.13    -0.0011418    -0.0019932
      261.14    -0.0011103    -0.0018414
      261.15    -0.0010441    -0.0019653
      261.17    -0.0013317    -0.0018534
      261.18    -0.0011088    -0.0019794
      261.19    -0.0010590    -0.0020075
      261.20    -0.0009629    -0.0019908
      261.21    -0.0010725    -0.0019127
      261.22    -0.0010082    -0.0019709
      261.23    -0.0008589    -0.0019093
      261.24    -0.0010462    -0.0018040
      261.25    -0.0011438    -0.0018948
      261.26    -0.0010965    -0.0018311
      261.28    -0.0011020    -0.0019284
      261.29    -0.0012096    -0.0018763
      261.30    -0.0010981    -0.0018121
      261.31    -0.0012021    -0.0019467
      261.32    -0.0010167    -0.0018652
      261.33    -0.0010598    -0.0020231
      261.34    -0.0011349    -0.0019574
      261.35    -0.0008661    -0.0018589
      261.36    -0.0010086    -0.0020478
      261.37    -0.0010157    -0.0019407
      261.39    -0.0010105    -0.0019541
      261.40    -0.0009565    -0.0018189
      261.41    -0.0011042    -0.0018141
      261.42    -0.0009707    -0.0020190
      261.43    -0.0009211    -0.0017591
      261.44    -0.0010269    -0.0021082
      261.45    -0.0009590    -0.0020822
      261.46    -0.0010352    -0.0017506
      261.47    -0.0007309    -0.0018433
      261.48    -0.0009880    -0.0019245
      261.50    -0.0011275    -0.0019393
      261.51    -0.0009331    -0.0019761
      261.52    -0.0010815    -0.0018834
      261.53    -0.0009087    -0.0021436
      261.54    -0.0008655    -0.0018856
      261.55    -0.0007732    -0.0019357
      261.56    -0.0009790    -0.0017423
      261.57    -0.0009810    -0.0018508
      261.58    -0.0008368    -0.0019984
      261.59    -0.0011288    -0.0019940
      261.61    -0.0007744    -0.0017461
      261.62    -0.0010495    -0.0018111
      261.63    -0.0009291    -0.0020952
      261.64    -0.0008389    -0.0020462
      261.65    -0.0009066    -0.0019468
      261.66    -0.0009547    -0.0019998
      261.67    -0.0010809    -0.0020302
      261.68    -0.0010443    -0.0019788
      261.69    -0.0010350    -0.0019114
      261.70    -0.0009980    -0.0021274
      261.72    -0.0011550    -0.0019665
      261.73    -0.0010157    -0.0020147
      261.74    -0.0010369    -0.0018454
      261.75    -0.0010972    -0.0018494
      261.76    -0.0009507    -0.0019730
      261.77    -0.0009873    -0.0018789
